날짜,역명,Passengers,Weekend,Post,Year,Date
2019-07-11,녹사평(용산구청),1318,0,0,2019,1990-07-11
2019-07-11,삼각지,4160,0,0,2019,1990-07-11
2019-07-11,신용산,8478,0,0,2019,1990-07-11
2019-07-12,녹사평(용산구청),1264,0,0,2019,1990-07-12
2019-07-12,삼각지,4065,0,0,2019,1990-07-12
2019-07-12,신용산,8468,0,0,2019,1990-07-12
2019-07-15,녹사평(용산구청),1231,0,0,2019,1990-07-15
2019-07-15,삼각지,3790,0,0,2019,1990-07-15
2019-07-15,신용산,8628,0,0,2019,1990-07-15
2019-07-16,녹사평(용산구청),1262,0,0,2019,1990-07-16
2019-07-16,삼각지,4174,0,0,2019,1990-07-16
2019-07-16,신용산,8555,0,0,2019,1990-07-16
2019-07-17,녹사평(용산구청),1376,0,0,2019,1990-07-17
2019-07-17,삼각지,4058,0,0,2019,1990-07-17
2019-07-17,신용산,8466,0,0,2019,1990-07-17
2019-07-18,녹사평(용산구청),1320,0,0,2019,1990-07-18
2019-07-18,삼각지,4005,0,0,2019,1990-07-18
2019-07-18,신용산,8532,0,0,2019,1990-07-18
2019-07-19,녹사평(용산구청),1315,0,0,2019,1990-07-19
2019-07-19,삼각지,3888,0,0,2019,1990-07-19
2019-07-19,신용산,8121,0,0,2019,1990-07-19
2019-07-22,녹사평(용산구청),1314,0,0,2019,1990-07-22
2019-07-22,삼각지,3658,0,0,2019,1990-07-22
2019-07-22,신용산,8311,0,0,2019,1990-07-22
2019-07-23,녹사평(용산구청),1277,0,0,2019,1990-07-23
2019-07-23,삼각지,3951,0,0,2019,1990-07-23
2019-07-23,신용산,8493,0,0,2019,1990-07-23
2019-07-24,녹사평(용산구청),1388,0,0,2019,1990-07-24
2019-07-24,삼각지,4491,0,0,2019,1990-07-24
2019-07-24,신용산,8638,0,0,2019,1990-07-24
2019-07-25,녹사평(용산구청),1225,0,0,2019,1990-07-25
2019-07-25,삼각지,3968,0,0,2019,1990-07-25
2019-07-25,신용산,8546,0,0,2019,1990-07-25
2019-07-26,녹사평(용산구청),1204,0,0,2019,1990-07-26
2019-07-26,삼각지,3595,0,0,2019,1990-07-26
2019-07-26,신용산,8005,0,0,2019,1990-07-26
2019-07-29,녹사평(용산구청),1184,0,0,2019,1990-07-29
2019-07-29,삼각지,3475,0,0,2019,1990-07-29
2019-07-29,신용산,8000,0,0,2019,1990-07-29
2019-07-30,녹사평(용산구청),1221,0,0,2019,1990-07-30
2019-07-30,삼각지,3876,0,0,2019,1990-07-30
2019-07-30,신용산,8129,0,0,2019,1990-07-30
2019-07-31,녹사평(용산구청),1196,0,0,2019,1990-07-31
2019-07-31,삼각지,3750,0,0,2019,1990-07-31
2019-07-31,신용산,8001,0,0,2019,1990-07-31
2019-08-01,녹사평(용산구청),1208,0,0,2019,1990-08-01
2019-08-01,삼각지,3681,0,0,2019,1990-08-01
2019-08-01,신용산,7191,0,0,2019,1990-08-01
2019-08-02,녹사평(용산구청),1172,0,0,2019,1990-08-02
2019-08-02,삼각지,3606,0,0,2019,1990-08-02
2019-08-02,신용산,6887,0,0,2019,1990-08-02
2019-08-05,녹사평(용산구청),1160,0,0,2019,1990-08-05
2019-08-05,삼각지,3414,0,0,2019,1990-08-05
2019-08-05,신용산,8268,0,0,2019,1990-08-05
2019-08-06,녹사평(용산구청),1233,0,0,2019,1990-08-06
2019-08-06,삼각지,3806,0,0,2019,1990-08-06
2019-08-06,신용산,8289,0,0,2019,1990-08-06
2019-08-07,녹사평(용산구청),1255,0,0,2019,1990-08-07
2019-08-07,삼각지,3821,0,0,2019,1990-08-07
2019-08-07,신용산,8551,0,0,2019,1990-08-07
2019-08-08,녹사평(용산구청),1201,0,0,2019,1990-08-08
2019-08-08,삼각지,3889,0,0,2019,1990-08-08
2019-08-08,신용산,8578,0,0,2019,1990-08-08
2019-08-09,녹사평(용산구청),1174,0,0,2019,1990-08-09
2019-08-09,삼각지,3801,0,0,2019,1990-08-09
2019-08-09,신용산,8302,0,0,2019,1990-08-09
2019-08-12,녹사평(용산구청),1150,0,0,2019,1990-08-12
2019-08-12,삼각지,3355,0,0,2019,1990-08-12
2019-08-12,신용산,8640,0,0,2019,1990-08-12
2019-08-13,녹사평(용산구청),1211,0,0,2019,1990-08-13
2019-08-13,삼각지,4358,0,0,2019,1990-08-13
2019-08-13,신용산,8749,0,0,2019,1990-08-13
2019-08-14,녹사평(용산구청),1188,0,0,2019,1990-08-14
2019-08-14,삼각지,3631,0,0,2019,1990-08-14
2019-08-14,신용산,8592,0,0,2019,1990-08-14
2019-08-15,녹사평(용산구청),440,0,0,2019,1990-08-15
2019-08-15,삼각지,1303,0,0,2019,1990-08-15
2019-08-15,신용산,1836,0,0,2019,1990-08-15
2019-08-16,녹사평(용산구청),1073,0,0,2019,1990-08-16
2019-08-16,삼각지,3298,0,0,2019,1990-08-16
2019-08-16,신용산,6133,0,0,2019,1990-08-16
2019-08-19,녹사평(용산구청),1228,0,0,2019,1990-08-19
2019-08-19,삼각지,3418,0,0,2019,1990-08-19
2019-08-19,신용산,8434,0,0,2019,1990-08-19
2019-08-20,녹사평(용산구청),1339,0,0,2019,1990-08-20
2019-08-20,삼각지,3721,0,0,2019,1990-08-20
2019-08-20,신용산,8458,0,0,2019,1990-08-20
2019-08-21,녹사평(용산구청),1414,0,0,2019,1990-08-21
2019-08-21,삼각지,3915,0,0,2019,1990-08-21
2019-08-21,신용산,8628,0,0,2019,1990-08-21
2019-08-22,녹사평(용산구청),1285,0,0,2019,1990-08-22
2019-08-22,삼각지,3900,0,0,2019,1990-08-22
2019-08-22,신용산,7679,0,0,2019,1990-08-22
2019-08-23,녹사평(용산구청),1351,0,0,2019,1990-08-23
2019-08-23,삼각지,3681,0,0,2019,1990-08-23
2019-08-23,신용산,8040,0,0,2019,1990-08-23
2019-08-26,녹사평(용산구청),1275,0,0,2019,1990-08-26
2019-08-26,삼각지,3710,0,0,2019,1990-08-26
2019-08-26,신용산,8616,0,0,2019,1990-08-26
2019-08-27,녹사평(용산구청),1311,0,0,2019,1990-08-27
2019-08-27,삼각지,3919,0,0,2019,1990-08-27
2019-08-27,신용산,8765,0,0,2019,1990-08-27
2019-08-28,녹사평(용산구청),1400,0,0,2019,1990-08-28
2019-08-28,삼각지,3859,0,0,2019,1990-08-28
2019-08-28,신용산,8659,0,0,2019,1990-08-28
2019-08-29,녹사평(용산구청),1349,0,0,2019,1990-08-29
2019-08-29,삼각지,3940,0,0,2019,1990-08-29
2019-08-29,신용산,8685,0,0,2019,1990-08-29
2019-08-30,녹사평(용산구청),1401,0,0,2019,1990-08-30
2019-08-30,삼각지,3866,0,0,2019,1990-08-30
2019-08-30,신용산,8334,0,0,2019,1990-08-30
2019-09-02,녹사평(용산구청),1330,0,0,2019,1990-09-02
2019-09-02,삼각지,3842,0,0,2019,1990-09-02
2019-09-02,신용산,8787,0,0,2019,1990-09-02
2019-09-03,녹사평(용산구청),1327,0,0,2019,1990-09-03
2019-09-03,삼각지,4080,0,0,2019,1990-09-03
2019-09-03,신용산,8717,0,0,2019,1990-09-03
2019-09-04,녹사평(용산구청),1348,0,0,2019,1990-09-04
2019-09-04,삼각지,4276,0,0,2019,1990-09-04
2019-09-04,신용산,8823,0,0,2019,1990-09-04
2019-09-05,녹사평(용산구청),1313,0,0,2019,1990-09-05
2019-09-05,삼각지,4168,0,0,2019,1990-09-05
2019-09-05,신용산,7601,0,0,2019,1990-09-05
2019-09-06,녹사평(용산구청),1328,0,0,2019,1990-09-06
2019-09-06,삼각지,4152,0,0,2019,1990-09-06
2019-09-06,신용산,8268,0,0,2019,1990-09-06
2019-09-09,녹사평(용산구청),1247,0,0,2019,1990-09-09
2019-09-09,삼각지,3973,0,0,2019,1990-09-09
2019-09-09,신용산,8972,0,0,2019,1990-09-09
2019-09-10,녹사평(용산구청),1282,0,0,2019,1990-09-10
2019-09-10,삼각지,4325,0,0,2019,1990-09-10
2019-09-10,신용산,8665,0,0,2019,1990-09-10
2019-09-11,녹사평(용산구청),1292,0,0,2019,1990-09-11
2019-09-11,삼각지,3882,0,0,2019,1990-09-11
2019-09-11,신용산,7428,0,0,2019,1990-09-11
2019-09-12,녹사평(용산구청),323,0,0,2019,1990-09-12
2019-09-12,삼각지,588,0,0,2019,1990-09-12
2019-09-12,신용산,1682,0,0,2019,1990-09-12
2019-09-13,녹사평(용산구청),248,0,0,2019,1990-09-13
2019-09-13,삼각지,486,0,0,2019,1990-09-13
2019-09-13,신용산,1033,0,0,2019,1990-09-13
2019-09-16,녹사평(용산구청),1189,0,0,2019,1990-09-16
2019-09-16,삼각지,3722,0,0,2019,1990-09-16
2019-09-16,신용산,8386,0,0,2019,1990-09-16
2019-09-17,녹사평(용산구청),1302,0,0,2019,1990-09-17
2019-09-17,삼각지,4247,0,0,2019,1990-09-17
2019-09-17,신용산,8989,0,0,2019,1990-09-17
2019-09-18,녹사평(용산구청),1401,0,0,2019,1990-09-18
2019-09-18,삼각지,4454,0,0,2019,1990-09-18
2019-09-18,신용산,8704,0,0,2019,1990-09-18
2019-09-19,녹사평(용산구청),1374,0,0,2019,1990-09-19
2019-09-19,삼각지,4209,0,0,2019,1990-09-19
2019-09-19,신용산,8991,0,0,2019,1990-09-19
2019-09-20,녹사평(용산구청),1398,0,0,2019,1990-09-20
2019-09-20,삼각지,4202,0,0,2019,1990-09-20
2019-09-20,신용산,8637,0,0,2019,1990-09-20
2019-09-23,녹사평(용산구청),1311,0,0,2019,1990-09-23
2019-09-23,삼각지,3868,0,0,2019,1990-09-23
2019-09-23,신용산,8761,0,0,2019,1990-09-23
2019-09-24,녹사평(용산구청),1352,0,0,2019,1990-09-24
2019-09-24,삼각지,4405,0,0,2019,1990-09-24
2019-09-24,신용산,9082,0,0,2019,1990-09-24
2019-09-25,녹사평(용산구청),1402,0,0,2019,1990-09-25
2019-09-25,삼각지,4273,0,0,2019,1990-09-25
2019-09-25,신용산,8836,0,0,2019,1990-09-25
2019-09-26,녹사평(용산구청),1350,0,0,2019,1990-09-26
2019-09-26,삼각지,4298,0,0,2019,1990-09-26
2019-09-26,신용산,8787,0,0,2019,1990-09-26
2019-09-27,녹사평(용산구청),1452,0,0,2019,1990-09-27
2019-09-27,삼각지,4250,0,0,2019,1990-09-27
2019-09-27,신용산,8731,0,0,2019,1990-09-27
2019-09-30,녹사평(용산구청),1338,0,0,2019,1990-09-30
2019-09-30,삼각지,3940,0,0,2019,1990-09-30
2019-09-30,신용산,8909,0,0,2019,1990-09-30
2019-10-01,녹사평(용산구청),1304,0,0,2019,1990-10-01
2019-10-01,삼각지,3865,0,0,2019,1990-10-01
2019-10-01,신용산,8760,0,0,2019,1990-10-01
2019-10-02,녹사평(용산구청),1387,0,0,2019,1990-10-02
2019-10-02,삼각지,4549,0,0,2019,1990-10-02
2019-10-02,신용산,8770,0,0,2019,1990-10-02
2019-10-03,녹사평(용산구청),475,0,0,2019,1990-10-03
2019-10-03,삼각지,1187,0,0,2019,1990-10-03
2019-10-03,신용산,1827,0,0,2019,1990-10-03
2019-10-04,녹사평(용산구청),1247,0,0,2019,1990-10-04
2019-10-04,삼각지,3887,0,0,2019,1990-10-04
2019-10-04,신용산,6554,0,0,2019,1990-10-04
2019-10-07,녹사평(용산구청),1334,0,0,2019,1990-10-07
2019-10-07,삼각지,3966,0,0,2019,1990-10-07
2019-10-07,신용산,9007,0,0,2019,1990-10-07
2019-10-08,녹사평(용산구청),1320,0,0,2019,1990-10-08
2019-10-08,삼각지,4206,0,0,2019,1990-10-08
2019-10-08,신용산,8642,0,0,2019,1990-10-08
2019-10-09,녹사평(용산구청),510,0,0,2019,1990-10-09
2019-10-09,삼각지,1184,0,0,2019,1990-10-09
2019-10-09,신용산,1857,0,0,2019,1990-10-09
2019-10-10,녹사평(용산구청),1403,0,0,2019,1990-10-10
2019-10-10,삼각지,4289,0,0,2019,1990-10-10
2019-10-10,신용산,8706,0,0,2019,1990-10-10
2019-10-11,녹사평(용산구청),1417,0,0,2019,1990-10-11
2019-10-11,삼각지,4150,0,0,2019,1990-10-11
2019-10-11,신용산,8478,0,0,2019,1990-10-11
2019-10-14,녹사평(용산구청),1326,0,0,2019,1990-10-14
2019-10-14,삼각지,4039,0,0,2019,1990-10-14
2019-10-14,신용산,8979,0,0,2019,1990-10-14
2019-10-15,녹사평(용산구청),1307,0,0,2019,1990-10-15
2019-10-15,삼각지,4381,0,0,2019,1990-10-15
2019-10-15,신용산,8856,0,0,2019,1990-10-15
2019-10-16,녹사평(용산구청),1416,0,0,2019,1990-10-16
2019-10-16,삼각지,4367,0,0,2019,1990-10-16
2019-10-16,신용산,8391,0,0,2019,1990-10-16
2019-10-17,녹사평(용산구청),1429,0,0,2019,1990-10-17
2019-10-17,삼각지,4414,0,0,2019,1990-10-17
2019-10-17,신용산,8753,0,0,2019,1990-10-17
2019-10-18,녹사평(용산구청),1401,0,0,2019,1990-10-18
2019-10-18,삼각지,4394,0,0,2019,1990-10-18
2019-10-18,신용산,8549,0,0,2019,1990-10-18
2019-10-21,녹사평(용산구청),1375,0,0,2019,1990-10-21
2019-10-21,삼각지,4005,0,0,2019,1990-10-21
2019-10-21,신용산,8877,0,0,2019,1990-10-21
2019-10-22,녹사평(용산구청),1330,0,0,2019,1990-10-22
2019-10-22,삼각지,4343,0,0,2019,1990-10-22
2019-10-22,신용산,8990,0,0,2019,1990-10-22
2019-10-23,녹사평(용산구청),1469,0,0,2019,1990-10-23
2019-10-23,삼각지,4177,0,0,2019,1990-10-23
2019-10-23,신용산,8757,0,0,2019,1990-10-23
2019-10-24,녹사평(용산구청),1446,0,0,2019,1990-10-24
2019-10-24,삼각지,4459,0,0,2019,1990-10-24
2019-10-24,신용산,8828,0,0,2019,1990-10-24
2019-10-25,녹사평(용산구청),1462,0,0,2019,1990-10-25
2019-10-25,삼각지,4211,0,0,2019,1990-10-25
2019-10-25,신용산,8468,0,0,2019,1990-10-25
2019-10-28,녹사평(용산구청),1354,0,0,2019,1990-10-28
2019-10-28,삼각지,4011,0,0,2019,1990-10-28
2019-10-28,신용산,9048,0,0,2019,1990-10-28
2019-10-29,녹사평(용산구청),1328,0,0,2019,1990-10-29
2019-10-29,삼각지,4545,0,0,2019,1990-10-29
2019-10-29,신용산,9128,0,0,2019,1990-10-29
2019-10-30,녹사평(용산구청),1461,0,0,2019,1990-10-30
2019-10-30,삼각지,4403,0,0,2019,1990-10-30
2019-10-30,신용산,8987,0,0,2019,1990-10-30
2019-10-31,녹사평(용산구청),1429,0,0,2019,1990-10-31
2019-10-31,삼각지,4210,0,0,2019,1990-10-31
2019-10-31,신용산,8990,0,0,2019,1990-10-31
2019-11-01,녹사평(용산구청),1391,0,0,2019,1990-11-01
2019-11-01,삼각지,4219,0,0,2019,1990-11-01
2019-11-01,신용산,8709,0,0,2019,1990-11-01
2019-11-04,녹사평(용산구청),1343,0,0,2019,1990-11-04
2019-11-04,삼각지,4003,0,0,2019,1990-11-04
2019-11-04,신용산,8913,0,0,2019,1990-11-04
2019-11-05,녹사평(용산구청),1388,0,0,2019,1990-11-05
2019-11-05,삼각지,4462,0,0,2019,1990-11-05
2019-11-05,신용산,8938,0,0,2019,1990-11-05
2019-11-06,녹사평(용산구청),1489,0,0,2019,1990-11-06
2019-11-06,삼각지,4747,0,0,2019,1990-11-06
2019-11-06,신용산,8768,0,0,2019,1990-11-06
2019-11-07,녹사평(용산구청),1312,0,0,2019,1990-11-07
2019-11-07,삼각지,4489,0,0,2019,1990-11-07
2019-11-07,신용산,8971,0,0,2019,1990-11-07
2019-11-08,녹사평(용산구청),1351,0,0,2019,1990-11-08
2019-11-08,삼각지,4283,0,0,2019,1990-11-08
2019-11-08,신용산,8718,0,0,2019,1990-11-08
2019-11-11,녹사평(용산구청),1311,0,0,2019,1990-11-11
2019-11-11,삼각지,4088,0,0,2019,1990-11-11
2019-11-11,신용산,8683,0,0,2019,1990-11-11
2019-11-12,녹사평(용산구청),1334,0,0,2019,1990-11-12
2019-11-12,삼각지,4357,0,0,2019,1990-11-12
2019-11-12,신용산,8930,0,0,2019,1990-11-12
2019-11-13,녹사평(용산구청),1473,0,0,2019,1990-11-13
2019-11-13,삼각지,4358,0,0,2019,1990-11-13
2019-11-13,신용산,8848,0,0,2019,1990-11-13
2019-11-14,녹사평(용산구청),1400,0,0,2019,1990-11-14
2019-11-14,삼각지,4641,0,0,2019,1990-11-14
2019-11-14,신용산,9006,0,0,2019,1990-11-14
2019-11-15,녹사평(용산구청),1378,0,0,2019,1990-11-15
2019-11-15,삼각지,4511,0,0,2019,1990-11-15
2019-11-15,신용산,8579,0,0,2019,1990-11-15
2019-11-18,녹사평(용산구청),1247,0,0,2019,1990-11-18
2019-11-18,삼각지,4026,0,0,2019,1990-11-18
2019-11-18,신용산,8972,0,0,2019,1990-11-18
2019-11-19,녹사평(용산구청),1241,0,0,2019,1990-11-19
2019-11-19,삼각지,4696,0,0,2019,1990-11-19
2019-11-19,신용산,8826,0,0,2019,1990-11-19
2019-11-20,녹사평(용산구청),1336,0,0,2019,1990-11-20
2019-11-20,삼각지,4377,0,0,2019,1990-11-20
2019-11-20,신용산,8619,0,0,2019,1990-11-20
2019-11-21,녹사평(용산구청),1411,0,0,2019,1990-11-21
2019-11-21,삼각지,4340,0,0,2019,1990-11-21
2019-11-21,신용산,8715,0,0,2019,1990-11-21
2019-11-22,녹사평(용산구청),1367,0,0,2019,1990-11-22
2019-11-22,삼각지,4309,0,0,2019,1990-11-22
2019-11-22,신용산,8473,0,0,2019,1990-11-22
2019-11-25,녹사평(용산구청),1302,0,0,2019,1990-11-25
2019-11-25,삼각지,4245,0,0,2019,1990-11-25
2019-11-25,신용산,8877,0,0,2019,1990-11-25
2019-11-26,녹사평(용산구청),1328,0,0,2019,1990-11-26
2019-11-26,삼각지,4921,0,0,2019,1990-11-26
2019-11-26,신용산,8910,0,0,2019,1990-11-26
2019-11-27,녹사평(용산구청),1348,0,0,2019,1990-11-27
2019-11-27,삼각지,4851,0,0,2019,1990-11-27
2019-11-27,신용산,9098,0,0,2019,1990-11-27
2019-11-28,녹사평(용산구청),1329,0,0,2019,1990-11-28
2019-11-28,삼각지,4218,0,0,2019,1990-11-28
2019-11-28,신용산,8986,0,0,2019,1990-11-28
2019-11-29,녹사평(용산구청),1373,0,0,2019,1990-11-29
2019-11-29,삼각지,4850,0,0,2019,1990-11-29
2019-11-29,신용산,8640,0,0,2019,1990-11-29
2019-12-02,녹사평(용산구청),1324,0,0,2019,1990-12-02
2019-12-02,삼각지,4075,0,0,2019,1990-12-02
2019-12-02,신용산,8965,0,0,2019,1990-12-02
2019-12-03,녹사평(용산구청),1338,0,0,2019,1990-12-03
2019-12-03,삼각지,5292,0,0,2019,1990-12-03
2019-12-03,신용산,8777,0,0,2019,1990-12-03
2019-12-04,녹사평(용산구청),1470,0,0,2019,1990-12-04
2019-12-04,삼각지,5131,0,0,2019,1990-12-04
2019-12-04,신용산,8813,0,0,2019,1990-12-04
2019-12-05,녹사평(용산구청),1424,0,0,2019,1990-12-05
2019-12-05,삼각지,4765,0,0,2019,1990-12-05
2019-12-05,신용산,8773,0,0,2019,1990-12-05
2019-12-06,녹사평(용산구청),1395,0,0,2019,1990-12-06
2019-12-06,삼각지,4930,0,0,2019,1990-12-06
2019-12-06,신용산,8607,0,0,2019,1990-12-06
2019-12-09,녹사평(용산구청),1480,0,0,2019,1990-12-09
2019-12-09,삼각지,4012,0,0,2019,1990-12-09
2019-12-09,신용산,9276,0,0,2019,1990-12-09
2019-12-10,녹사평(용산구청),1476,0,0,2019,1990-12-10
2019-12-10,삼각지,5958,0,0,2019,1990-12-10
2019-12-10,신용산,9010,0,0,2019,1990-12-10
2019-12-11,녹사평(용산구청),1444,0,0,2019,1990-12-11
2019-12-11,삼각지,6622,0,0,2019,1990-12-11
2019-12-11,신용산,8790,0,0,2019,1990-12-11
2019-12-12,녹사평(용산구청),1433,0,0,2019,1990-12-12
2019-12-12,삼각지,5498,0,0,2019,1990-12-12
2019-12-12,신용산,8861,0,0,2019,1990-12-12
2019-12-13,녹사평(용산구청),1406,0,0,2019,1990-12-13
2019-12-13,삼각지,5117,0,0,2019,1990-12-13
2019-12-13,신용산,8568,0,0,2019,1990-12-13
2019-12-16,녹사평(용산구청),1327,0,0,2019,1990-12-16
2019-12-16,삼각지,4006,0,0,2019,1990-12-16
2019-12-16,신용산,9013,0,0,2019,1990-12-16
2019-12-17,녹사평(용산구청),1336,0,0,2019,1990-12-17
2019-12-17,삼각지,5966,0,0,2019,1990-12-17
2019-12-17,신용산,8969,0,0,2019,1990-12-17
2019-12-18,녹사평(용산구청),1425,0,0,2019,1990-12-18
2019-12-18,삼각지,5214,0,0,2019,1990-12-18
2019-12-18,신용산,9039,0,0,2019,1990-12-18
2019-12-19,녹사평(용산구청),1373,0,0,2019,1990-12-19
2019-12-19,삼각지,4656,0,0,2019,1990-12-19
2019-12-19,신용산,8910,0,0,2019,1990-12-19
2019-12-20,녹사평(용산구청),1346,0,0,2019,1990-12-20
2019-12-20,삼각지,5170,0,0,2019,1990-12-20
2019-12-20,신용산,8268,0,0,2019,1990-12-20
2019-12-23,녹사평(용산구청),1288,0,0,2019,1990-12-23
2019-12-23,삼각지,3751,0,0,2019,1990-12-23
2019-12-23,신용산,8640,0,0,2019,1990-12-23
2019-12-24,녹사평(용산구청),1260,0,0,2019,1990-12-24
2019-12-24,삼각지,5026,0,0,2019,1990-12-24
2019-12-24,신용산,8113,0,0,2019,1990-12-24
2019-12-25,녹사평(용산구청),436,0,0,2019,1990-12-25
2019-12-25,삼각지,798,0,0,2019,1990-12-25
2019-12-25,신용산,1569,0,0,2019,1990-12-25
2019-12-26,녹사평(용산구청),1288,0,0,2019,1990-12-26
2019-12-26,삼각지,3853,0,0,2019,1990-12-26
2019-12-26,신용산,8311,0,0,2019,1990-12-26
2019-12-27,녹사평(용산구청),1260,0,0,2019,1990-12-27
2019-12-27,삼각지,3835,0,0,2019,1990-12-27
2019-12-27,신용산,7832,0,0,2019,1990-12-27
2019-12-30,녹사평(용산구청),1143,0,0,2019,1990-12-30
2019-12-30,삼각지,3337,0,0,2019,1990-12-30
2019-12-30,신용산,7784,0,0,2019,1990-12-30
2019-12-31,녹사평(용산구청),1083,0,0,2019,1990-12-31
2019-12-31,삼각지,3211,0,0,2019,1990-12-31
2019-12-31,신용산,7013,0,0,2019,1990-12-31
